"Name on Card","卡片上的名字"
"Name that appears beneath your app when users install it to their device. We recommend choosing a name that is 10-12 characters and that your customers will recognize. %s chars max.","當使用者安裝之後，姓名會出現在app的下面。我們建議名字字元在10-12之間，這樣您的客戶會比較好辨識。最高也不要超過%s字元"
"New AirMail Message","新 AirMail 消息"
"New AirMail Message Queue","新 AirMail 消息隊列"
"New App","新App程式"
"New Customers","新客戶"
"New Password","新密碼"
"New Template","新版型"
"New to Our Store?","有什麼新產品?"
"Nickname","暱稱"
"No","否"
"No Payment Information Required","無需付款資訊"
"No Ratings","沒有評價"
"No internet connection. Retry later ...","沒有連接網路，請稍後重試..."
"No items were specifed to update.","沒有指定項目更新"
"No items were updated.","沒有項目被更新"
"No product selected.","沒有選取產品"
"No products found. Please retry with other term","沒有找到產品。請用別的關鍵次重新搜尋。"
"No shipping method required.","不需要配送方式"
"No such file ""%s"".","沒有檔案""%s"""
"Not Submitted","未提交"
"Note: Image size affects the performance of your app.","注意: 圖片大小會影響您app的效能。"
"Notice","注意"
"Number of Orders","訂單的號碼"
"Number of Uses","使用的號碼"
"OK","好"
"OR, Pay with Standard Checkout","或者，用標準結帳付款"
"Offline Catalog","離線目錄"
"Offline cart stored on server","離線購物車已儲存在伺服機上。"
"Offline catalog export complete.","離線目錄已經完全匯出。"
"Offline catalog export failed.","離線目錄匯出失敗。"
"One or more keywords that describe your app. Keywords are matched to users\' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","用一個或以上的關鍵次來描述您的App，關鍵字讓使用者在App Store搜尋的時候能有精確的結果。用「,」來區分各個關鍵字，最多在100字元內"
"Onepage checkout is disabled.","一頁結帳被關閉"
"Only custom theme can be deleted","只可以刪除自訂主題"
"Only default theme can be reset","只可以重置預設主題"
"Only free apps are allowed in this version.","只有免費的app在這個版本上被允許。"
"Only registered users can write reviews. Please, log in or register.","只有"
"Open","打開"
"Options","選項"
"Options menu items","選項選單項"
"Order","訂單"
"Order #","訂單 #"
"Order #%s - %s","訂單 #%s - %s"
"Order Date: %s","訂單日期: %s"
"Order Details Updated","訂單細節已經更新"
"Order ID","訂單代碼"
"Order ID:","訂單代碼:"
"Order Info","訂單資訊"
"Order List Updated","訂單"
"Order Number","訂單號碼"
"Order Review","訂單評論"
"Order canceled","訂單已經取消"
"Order failed","訂單失敗"
"Order id is not specified.","沒有指定訂單代號"
"Order is not available.","無法取得訂單"
"Ordered","已訂購"
"Ordered Items","已訂購項目"
"Orders","訂單"
"Other amount","其他數量"
"Out of Stock","缺貨"
"Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat().","沒有指定輸出格式 請指定 ""format"" 金鑰在 constructor中, 或者用 setFormat()來設定"
"Overall Activity","整體活動"
"POST data is not valid.","無效的POST資料"
"Pages","頁面"
"Password","密碼"
"Password fields cannot be empty.","密碼欄不能為空白。"
"Password is not specified","沒有指定密碼"
"Password:","密碼:"
"PayPal","PayPal"
"PayPal Checkout","PayPal結帳"
"PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile.","PayPal MECL 是行動版的PayPal快速結帳服務。您可以搭配標準結帳來使用MECL，或者作為Magento Mobile的單一結帳方式。"
"PayPal MEP","PayPal MEP"
"PayPal Mobile Embedded Payment (MEP)","PayPal 行動嵌入支付 (MEP)"
"PayPal Mobile Express Checkout","PayPal行動快速結帳"
"PayPal Mobile Express Checkout Library (MECL)","PayPal行動快速結帳 Library (MECL)"
"PayPal Mobile Express Checkout Token does not exist.","PayPal行動快速結帳程式字串(Token)不存在"
"Payer Email: %s","付款人電子郵件: %s"
"Payment Applicable From","付款方式適用於從"
"Payment Bridge module unavailable.","無法取得Payment Bridge模組"
"Payment Information","付款資訊"
"Payment Method","付款方式"
"Payment Method has been set.","付款方式已經設定"
"Payment Methods","付款方式"
"Payment method","付款方式"
"Payment method was successfully set.","付款方式已經成功設定"
"Paypal MEP doesn\'t support checkout with any discount.","Paypal MEP不支援有任何優惠的結帳"
"Place Order","下訂單"
"Placing order ...","正在下訂單..."
"Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials.","請<a href=""%s"" target=""_blank"">點這裡</a>了解如何設定與取得API認證"
"Please Select Application","請選擇 Application"
"Please Select Device Type","請選擇設備類型"
"Please agree to all the terms and conditions before placing the order.","請在下訂單前同意所有的條款。"
"Please create and save an application first.","請先創造和儲存一個應用"
"Please enter ""App Title"".","Please enter ""App 標題"""
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://)","請輸入一個有效的 URL. 需要Protocol (http://, https:// or ftp://)"
"Please enter a valid date.","請輸入有效的日期"
"Please enter a valid email address. For example johndoe@domain.com.","請輸入有效地電子郵件，比如 johndoe@domain.com"
"Please enter at least one email recipient","請輸入至少一個收件人e-mail"
"Please enter issue number or start date for switch/solo card type.","請輸入一個議題編號或switch/solo卡類型的起始日期。"
"Please enter the Activation Key.","請輸入啟動金鑰"
"Please enter the Copyright.","請輸入版權聲明"
"Please enter the Description.","請輸入描述"
"Please enter the Price.","請輸入價格"
"Please enter the Resubmission Key.","請輸入重新提交金鑰"
"Please enter the Title.","請輸入標題"
"Please make sure your passwords match.","請確認您的密碼相符"
"Please save application first.","請先儲存應用。"
"Please select an option.","請選一個"
"Please select at least one country.","請至少選擇一個國家"
"Please select payment method to cover a quote","請先選擇付款方式或請求報價"
"Please set email","請設定e-mail"
"Please specify payment method","請指定付款方式"
"Please specify shipping method","請指定配送方式"
"Please upload  an image for ""App Background (landscape mode)"" field from Design Tab.","請從設計分頁上傳一個 ""App 背景(橫式模式)""欄的圖片"
"Please upload  an image for ""App Background (portrait mode)"" field from Design Tab.","請從設計分頁上傳一個 ""App 背景(直式模式)""欄的圖片"
"Please upload  an image for ""App Background"" field from Design Tab.","請從設計分頁上傳一個 ""App 背景""欄的圖片"
"Please upload  an image for ""Banner on Home Screen (landscape mode)"" field from Design Tab.","請從設計分頁上傳一個 ""主界面廣告(橫式模式)""欄的圖片"
"Please upload  an image for ""Banner on Home Screen (portrait mode)"" field from Design Tab.","請從設計分頁上傳一個 ""主界面廣告(直式模式)""欄的圖片"
"Please upload  an image for ""Banner on Home Screen"" field from Design Tab.","Please upload  an image for ""請從設計分頁上傳一個 ""主界面廣告""欄的圖片"
"Please upload  an image for ""Logo in Header"" field from Design Tab.","請從設計分頁上傳一個 ""頭版圖標""欄的圖片"
"Please use letters only (a-z or A-Z) in this field.","此欄只能接受字母(a-z或A-Z)"
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","此欄只能使用數字，請避免空格或任何標點符號"
"Please use only letters (a-z or A-Z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","這個欄位只接受字母 (a-z 或 A-Z) 或數字，無法使用空白或其他字元"
"Please wait...","請稍後..."
"Please, specify gift card amount!","請指定禮物卡數量！"
"Portrait app Background","直式app背景"
"Portrait banners on Home Screen","主頁面上的直向廣告"
"Post this product to your wall","把這個產品貼到訊息牆上"
"Posting to e-mails","發到e-mail"
"Preferred size: %spx x %spx.","參考大小: %spx x %spx."
"Preset Theme","預設主題"
"Preview","預覽"
"Price","價格"
"Price Font Color","價格字體顏色"
"Price excluding tax","價格不含稅"
"Price including tax","價格含稅"
"Primary Color","主要顏色"
"Primary Font Color","主要字體顏色"
"Problem changing or sending password.","異動或寄送密碼時發生問題"
"Proceed to Checkout","進行結帳"
"Product","Product"
"Product Added to Cart","產品已經加到購物車"
"Product Added to Wishlist","產品已經加到待購清單"
"Product Gallery Updated","產品相簿更新"
"Product Name3 ","產品名稱3"
"Product Name3 1","產品名稱3 1"
"Product Name3 2","產品名稱3 2"
"Product Options Updated","產品選項更新"
"Product Removed From Wishlist","產品已經從待購清單移除"
"Product Reviews Updated","產品評論更新"
"Product SKU","產品統一編號"
"Product Updated","產品更新"
"Product added","加入產品"
"Product is out of stock","產品缺貨"
"Product is unavailable.","無法取得產品"
"Product only available on the website.","產品只能在網站取得"
"Product succesfully added to cart","產品成功加到購物車"
"Product was not specified.","產品沒有指定"
"Product(s) currently out of stock.","產品目前缺貨"
"Products","產品"
"Pull Down To Update..","下拉後更新.."
"Purchase Order Number","採購訂單號"
"Push Notification","發布通知"
"Push Notifications allow you to send messages directly to the people who have installed your app on their device. Send messages to your full audience even when your app is closed. Push Notifications are one of the best ways to keep your app active by delivering valuable content directly to your customers. Learn more about Push Notifications - <a href=""%1$s"" target=""_blank"">%1$s</a>","推送通知允許您直接發送郵件到安裝了您應用程式的設備上。消息完整地發送到您的觀眾，甚至當您的應用程序被關閉。推送通知是保持活您App活躍的最佳途徑。了解更多關於推送通知 - <a href=""%1$s"" target=""_blank"">%1$s</a>"
"Push Title","推送標題"
"Push message","推送資訊"
"Push title","推送標題"
"Qty","數量"
"Qty:","數量:"
"Quantity","數量"
"Quantity:","數量:"
"Queue Date","佇列日期"
"Queue Message","佇列消息"
"Queue does not exist.","佇列不存在"
"Queue is allowed only for applications with enabled Push Notification.","當應用程式起用了推送通知功能，才需要佇列"
"Quote instance is required.","需要佇列實例"
"Quote item is not found.","找不到佇列項目"
"Range param doesn\'t recognized","無法辨識參數範圍"
"Ratings and Reviews","評分與評論"
"Read the Terms and Conditions","閱讀條款"
"Recent Activity","最近活動"
"Recipient Information","收件人資訊"
"Recommended size %spx x %spx.","建議大小 %spx x %spx."
"Recommended size: %spx x %spx at %s dpi.","建議大小: %spx x %spx at %s dpi."
"Recommended size: %spx x %spx.","建議大小: %spx x %spx."
"Recover","復原"
"Redeem","兌換"
"Redeeming Gift Card %@","兌換禮物卡 %@"
"Redemption functionality is disabled.","兌換功能已關閉。"
"Refunded","已退貨"
"Regions","地區"
"Register","註冊"
"Registering cart ...","正在註冊購物車 ..."
"Registering user ...","正在註冊用戶 ..."
"Regular","常規"
"Regular and confirmation passwords must be equal","常規和確認密碼必須一致。"
"Related Product Background Color","相關產品的背景色"
"Release To Update...","釋出更新..."
"Relevance","關聯性"
"Remaining downloads","保持下載"
"Remove","移除"
"Remove Address...","正在移除地址..."
"Removing %@...","正在移除 %@..."
"Removing Coupon...","正在移除優惠券..."
"Removing Gift Card...","正在移除禮物卡..."
"Removing Product from WishList...","正在從待購清單移除產品..."
"Removing Store Credit...","正在移除商店購物積分..."
"Request param %s is missed","找不到要求參數%s"
"Required size: %spx x %spx.","需要的大小: %spx x %spx."
"Reset theme to default","將主題重設為預設"
"Resubmission Key","重新提交密鑰"
"Resubmit App","重新提交 App"
"Resubmit App failure. %s","重新提交App失敗 %s"
"Results","結果"
"Revenue","收入"
"Revert","還原"
"Revert Discount","還原折扣"
"Review","評論"
"Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>","Rich Push 可讓您建立和發送引人入勝的體驗給你的客戶，借由加入HTML和其他豐富的媒體元件新增到您的推送通知，提供超越提醒和名片更新的通知方式。Rich Push 借由自定的WebKit視圖，能帶領客戶進入展示內容。對建立品牌的訊息讓您的客戶取得新的內容和資訊。都無需更新您的應用程序。了解更多 Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>"
"SORT BY:","排序方式："
"Sample","樣品"
"Samples","樣品"
"Save","儲存"
"Save As","儲存為"
"Save Theme","儲存主題"
"Save and Continue Edit","儲存並繼續編輯"
"Save and Submit App","儲存和提交 App"
"Save in address book","儲存到地址簿"
"Saving Address...","儲存地址..."
"Saving changes ...","儲存變更 ..."
"Saving shipping address ...","儲存配送地址 ..."
"Saving shipping methods ...","儲存配送方式 ..."
"Screen resolution is not supported","不支援這個螢幕解析度"
"Screens:","螢幕："
"Scroll Background Color","捲軸背景色"
"Search","搜尋"
"Search Term","搜尋關鍵字"
"Search Updated","搜尋已更新"
"Searching for %@...","搜尋 %@ 中..."
"Secondary Color","輔助顏色"
"Secondary Font Color","輔助字體顏色"
"See all","看全部"
"Select %@","選取 %@"
"Select All","全選"
"Select Chart","選取購物車"
"Select Links","選取連結"
"Select Options","選取設定"
"Select Payment Method","選取付款方式"
"Select Range","選取範圍"
"Select a","選取一個"
"Select a Billing Address","選取一個帳單地址"
"Select a Shipping Address","選取一個配送地址"
"Select from Address Book","從通訊錄選擇"
"Select shipping method","選取一個配送方式"
"Selected product is unavailable.","無法提供選選取的產品"
"Send","發送"
"Sender Information","發送者資訊"
"Sending e-mail failed...","發送e-mail失敗..."
"Set","設定"
"Settings","設置"
"Shake device to reset the filter","搖晃裝置來重設過濾器"
"Share","分享"
"Share on LinkedIn","分享到 LinkedIn"
"Share on Twitter","分享到 Twitter"
"Ship method","配送方法"
"Shipped","已配送"
"Shipping","配送中"
"Shipping Address","配送地址"
"Shipping Method","配送方法"
"Shipping address","配送地址"
"Shipping address has been set.","配送地址已經設定"
"Shipping method","配送方法"
"Shipping method has been set.","配送方法已經設定"
"Shipping method is required","配送方法是必需的"
"Shipping method successfully updated","配送方法已成功更新"
"Shipping to this address is not possible.","無法配送到這個地址"
"Shop","商店"
"Shop All","全部商店"
"Shop Updated","商店更新"
"Shopping Cart","購物車"
"Shopping cart is empty.","購物車中沒有產品。"
"Show Password","顯示密碼"
"Sign In","登錄"
"Signing In...","正在登錄..."
"Signing Out ...","正在登出..."
"Sky Blue","天藍"
"Social Networking","社交網路"
"Some emails were not sent.","一些E-mail沒有送出"
"Sorry, no quotes are available for this order at this time.","抱歉，目前無法提供這個訂單的報價。"
"Sorry, there are no items in this category.","抱歉，這個分類中沒有項目。"
"Special","特殊"
"Special Excl. Tax","特殊不含稅"
"Special Incl. Tax","特殊含稅"
"Specific Countries","指定國家"
"Specified address does not exist.","不存在特定地址"
"Specified invalid app code.","特定app碼無效"
"Specified invalid data.","特定的無效資料"
"Specified item does not exist in wishlist.","指定項目不存在待購清單中"
"Standard Checkout","標準結帳"
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)","標準支付將使用Magento提供的支付方法。只能支援文內支付方法（例如e.g PayPal Direct, Authorize.Net,等）"
"Start Date","開始日期"
"Start Date - Month","開始日期 - 月"
"Start Date - Year","開始日期 - 年"
"Starting At","起始價"
"Starting At Excl. Tax","起始價 不含稅"
"Starting At Incl. Tax","起始價 含稅"
"Starting at excl. tax","起始價 不含稅"
"Starting at incl. tax","起始價 含稅"
"State/Province","州/省"
"Status","狀態"
"Storage of offline cart on server failed. Please retry later","在伺服機上儲存離線購物車失敗，請稍後重新嘗試"
"Store Credit Info Updated","商店購物積分訊息更新"
"Store Credit payment is not being used in your shopping cart.","您的購物車沒有使用商店購物積分付款"
"Store View","商店視圖"
"Store credit","商店購物積分"
"Store logo that is displayed on copyright page of app.","商店商標會顯示在App的版權頁。"
"Store switcher hasn\'t been defined","沒有設定商店開關"
"Street Address","街道地址"
"Street Address 2","街道地址 2"
"Subject:","主旨:"
"Submission","提交"
"Submission Fields","提交欄位"
"Submission History","提交記錄"
"Submit App","提交 App"
"Submit App ""%s""","提交 App ""%s"""
"Submit App failure. %s","提交App失敗。""%s"""
"Submit App failure. Invalid activation key provided","提交App失敗。所提供的啟動金鑰錯誤"
"Submit Review","送出評論"
"Submitted","已提交"
"Submitting Review...","正在送出評論..."
"Subtotal","Subtotal"
"Subtotal (Excl. Tax)","小計（未稅）"
"Subtotal (Incl. Tax)","小計（含稅）"
"Subtotal Excl. Tax","小計 未稅"
"Subtotal Incl. Tax","小計 含稅"
"Subtotal excluding tax","小計 未稅"
"Subtotal incl. tax:","小計 含稅:"
"Subtotal including tax","小計 含稅"
"Subtotal:","小計:"
"Success","成功"
"Successfully posted to Facebook","成功張貼到Facebook"
"Successfully posted to Linkedin","成功張貼到Linkedin"
"Summary of Your Review","您的評價匯總"
"Swipe a product to reveal more options","滑動產品獲得更多選項"
"T-Shirts","T恤"
"Tabs","分頁"
"Tax","稅"
"Telephone","電話"
"Tell a Friend","告訴朋友"
"Tell a Friend is disabled.","已經關閉告訴朋友"
"Tell a Friend link has been sent.","告訴朋友的網址已經送出"
"Template","模板"
"Template Content","模板內容"
"Template Name","模板名稱"
"Template does not exist.","模板不存在"
"Template for new AirMail Message does not exist.","新的AirMail訊息模板不存在"
"Template has been deleted.","模板已被刪除"
"Terms And Conditions","條款及條件"
"Text length does not satisfy specified max text range.","文字長度超過特定文字範圍"
"Text length does not satisfy specified min text range.","文字長度小於特定文字範圍"
"Thank you for registering!","感謝您的註冊！"
"Thank you for your purchase! ","感謝您的購買！"
"The %s field should be filled.","%s欄位必填。"
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>","收件夾標題會顯示在更多資訊選項分頁下。要詳細了解該標題的資訊，請 <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">點選這裡</a>"
"The application is currently inactive.\nPlease try again later.","這個應用目前暫停，請稍後嘗試。"
"The cart is empty","購物車中沒有項目"
"The custom amount value should be higher than 0.","自定義數值需大於0。"
"The custom amount value should not be higher than %s.","自定義數值不能大於 %s."
"The custom amount value should not be lower than %s.","自定義數值不能小於 %s."
"The following email(s) are either mistyped or have incorrect format. Check them and try again:\n","下列的e-mail可能輸入錯誤或格式錯誤，請檢查後重新輸入:\n"
"The icon that appears in the Android Market.","顯示在Android市場的圖標。"
"The length of the text in the %s field is too big. Please shorten the text.","%s欄的文字長度太長，請簡短。"
"The max length of the field ""%@"" is %d!","""%@""欄的最大長度是 %d!"
"The minimum password length is 6","最小密碼長度為6"
"The server responded with invalid data.","伺服機回傳無效的資料。"
"The shortening service returned status code %d indicating a client side error.","短網址服務回傳狀態碼 %d 顯示了一個client side的錯誤。"
"The shortening service returned status code %d indicating a server side error.","短網址服務回傳狀態碼 %d 顯示了一個server side的錯誤。"
"The store credit payment has been removed from shopping cart.","商店的購物積分付款已經從購物車中移除。"
"The value is too big!","數值太大!"
"The value should not be greater than %.2f!","數值不應該超過 %.2f!"
"The value should not be less than %.2f!","數值不應該小於 %.2f!"
"Theme configurations are successfully reset.","主題設定已經成功重置"
"Theme has been created.","主題已經被產生"
"Theme has been delete.","主題已經被刪除"
"Theme label can\'t be empty","主題標籤不能為空白"
"Theme label:","主題標籤:"
"Theme name is not set.","主題名稱沒有被設定"
"There are files that were selected but not uploaded yet. After switching to another tab your selections may be lost. Do you wish to continue ?","有檔案被選取卻還沒上傳。移動到別的分頁可能會遺失資料，您希望繼續嗎?"
"There are no items here","此地無項目"
"There are no items in your cart","您的購物車中沒有項目。"
"There is an error in loading an app\'s configuration","載入一個App設定時發生錯誤。"
"There is an error in retrieving the data. Please try again later","檢索資料時發生錯誤，請稍後重試。"
"There is no addresses for this contact","這個聯絡人沒有地址。"
"There is no store credit history!","沒有商店購物積分歷史記錄!"
"There were some problems with the data.","這個資料發生問題"
"This email address was not found in our records.","這個E-mail沒有在過去的記錄中。"
"This functionality disabled in offline mode","這個功能在離線版中被關閉"
"This is a required field.","這是必要欄位"
"This product has no images.","這個產品沒有圖片。"
"Title","標題"
"Title bar","標題列"
"To","要"
"To Excl. Tax","要 不含稅"
"To Incl. Tax","要 含稅"
"To activate PayPal MEP payment method activate Express checkout first. ","要啟用PayPal MEP支付方法，首先需要啟用快速結帳功能。"
"To excl. tax","要 不含稅"
"To incl. tax","要 含稅"
"To preview the newly uploaded images, please save your application first.","要預覽最新上傳的圖片，請先儲存你的應用程式。"
"To:","給:"
"Token has not been set.","字串沒有設定"
"Too many recipients have been set.  Max amount of recipients is:","設定太多收件人。最大收件人數量是:"
"Top Search Terms","熱門搜尋關鍵字"
"Total","總"
"Total Order Amount","總訂單額"
"Total incl. Tax: %1$s","含稅總額：%1$s"
"Total incl. tax","含稅總額"
"Totals","總額"
"Touch and hold a product to delete from shopping cart","請長按商品以從購物車中刪除。"
"Touch and hold a product to reveal more options","請長按商品以顯示更多選項。"
"Try Again","T重試"
"Twitter","Twitter"
"Twitter API","Twitter API"
"Twitter API Key","Twitter API密金鑰"
"Twitter Authorization","Twitter 授權"
"Twitter Autorization","Twitter 授權"
"Twitter Secret Key","Twitter密碼"
"Twitter post failed...","張貼到Twitter失敗..."
"Type","類型"
"Type and data is required","需要類型和資料"
"URL","URL"
"Unable to cancel Mobile Express Checkout.","無法取消行動快速結帳。"
"Unable to cancel queue.","無法取消隊列"
"Unable to collect cart totals.","無法蒐集整個購物車資訊"
"Unable to delete queue.","無法刪除隊列"
"Unable to find an app to delete.","無法找到一個要刪除的app"
"Unable to find template to delete.","無法找到一個要刪除的模板"
"Unable to get shipping methods list.","無法取得一個配送方法清單"
"Unable to initialize MEP Checkout.","無法初始化MEP付款"
"Unable to initialize PayPal Mobile Express Checkout.","無法初始化PayPal行動快速結帳。"
"Unable to initialize express checkout review.","無法初始化快速結帳評論"
"Unable to initialize express checkout shipping method list.","無法初始化快速結帳配送方式列表。"
"Unable to initialize return action.","無法初始化回復動作。"
"Unable to load addresses.","無法載入地址。"
"Unable to load application form.","無法載入應用表格。"
"Unable to load banners.","無法載入廣告。"
"Unable to load billing address form.","無法載入帳單地址表格。"
"Unable to load billing address.","無法載入帳單地址。"
"Unable to load categories.","無法載入分類。"
"Unable to load checkout.","無法載入結帳。"
"Unable to load localization.","無法載入在地化設定。"
"Unable to load order list.","無法載入訂單清單。"
"Unable to load order review.","無法載入訂單評論。"
"Unable to load product gallery.","無法載入產品相簿。"
"Unable to load product info.","無法載入產品資訊。"
"Unable to load product options.","無法載入產品選項。"
"Unable to load product review.","無法載入產品評論。"
"Unable to load product reviews.","無法載入產品評論。"
"Unable to load review form.","無法載入評論表格。"
"Unable to load search.","無法載入搜尋。"
"Unable to load shipping address form.","無法載入配送地址表格。"
"Unable to place the order.","無法下訂單。"
"Unable to post the review.","無法張貼評論。"
"Unable to process preview.","無法進行預覽。"
"Unable to render a gift card account.","無法提交禮物卡帳號"
"Unable to render an order.","無法提交訂單。"
"Unable to render downloadable products.","無法提交可下載產品。"
"Unable to render the store credits.","無法提交商店購物積分。"
"Unable to save app.","無法儲存app。"
"Unable to save message.","無法儲存訊息。"
"Unable to save shipping address.","無法儲存配送地址"
"Unable to save shipping method.","無法儲存配送方法"
"Unable to save template.","無法儲存模板"
"Unable to start MEP Checkout.","無法開始MEP結帳"
"Unable to start Mobile Express Checkout.","無法開始行動快速結帳"
"Unable to update shipping method.","無法更新配送方法。"
"Undefined","未定義"
"Unit Price","單價"
"Unit Price:","單價:"
"Unknown Error","未知的錯誤"
"Unknown Error.","未知的錯誤"
"Unknown Payment Bridge Error","未知的付款連結錯誤"
"Unknown error ocured. Please retry later","發生未知的錯誤，請稍後嘗試。"
"Unsupported character in path: ""%s""","不支援的字符在路徑：""%s"""
"Unsupported value type received","收到不支援的類型值"
"Update Comment Error","更新評論錯誤"
"Update Preview","更新預覽"
"Updating ...","正在更新 ..."
"Updating Cart...","正在更新購物車..."
"Upon receiving these credentials, please fill in the corresponding fields.","當收到這些認證，請填入相關欄位。"
"Urban Airship Push Notification","Urban Airship推送通知"
"Use Billing Address","使用帳單地址"
"Use Store Credit (%s available)","使用商店購物積分 (%s 可用)"
"Use as my default billing address","使用並作為我的預設帳單地址"
"Use as my default shipping address","使用並作為我的預設配送地址"
"Use billing address for shipping","使用帳單地址作為配送地址。"
"User Name:","使用者名稱:"
"User session is expired","User session已經過期"
"Version","版本"
"View Cart","查看購物車"
"View Details","查看細節"
"View Gallery","查看相簿"
"View Wishlist","查看待購清單"
"Warning: All related AirMail messages will be deleted!","警告：所有相關的AirMail郵件將被刪除！"
"Website is offline","網站已經離線"
"Website is offline.","網站關閉"
"WishList Updated","待購清單更新"
"Wishlist has been cleared.","待購清單被清空"
"Wishlist has been updated.","待購清單被更新"
"Wishlist has been updated. But there are accrued some errors while updating some items.","待購清單被更新，但是更新一些項目時發生錯誤。"
"Wishlist is empty.","待購清單中沒有項目。"
"Write a Review","撰寫評論"
"Write a review","撰寫評論"
"Wrong Ipad background image orientation has been specified: ""%s"".","指定了錯誤的iPad背景圖片定位: ""%s"""
"Wrong PayPal Mobile Express Checkout Token specified.","指定了錯誤的Paypal行動快速結帳字串。"
"Wrong device type.","裝置類型有誤"
"Wrong email format","郵件格式有誤。"
"Wrong or expired Gift Card Code.","錯誤或過期的禮物卡代碼。"
"Wrong theme format.","錯誤的主題格式。"
"YYYY","YYYY"
"Year","年"
"Yes","是"
"You are already logged in.","您已經登入"
"You are not logged in","您尚未登入"
"You can watch statistics here.","您可以在這裡查看統計數字。"
"You canceled your order. Touch ""Pay with PayPal"" to try again.","您已經取消了訂單。再試一次觸控""用PayPal付款""。"
"You have entered an incorrect decimal value in the custom amount field. Provide a valid value.","你已經輸入了錯誤的十進位數字在客製化數量欄位，請輸入有效的值。"
"You have placed no orders.","您還沒下訂單。"
"You have uncommitted actions. Commit?","您有還沒確認的操作，確認？"
"You may also like","您也可能會喜歡"
"You must login first","您必須先登入"
"You must read and agree to the Terms and Conditions before placing your order.","您必須在下訂單前先同意條約與條款。"
"You need to enable PayPal Express Checkout first from the Payment configuration before enabling PayPal MECL.","您需要在付款設定中先啟動Paypal快速結帳，才能啟動PayPal MECL。"
"You will receive an order confirmation email with details of your order and a link to track its progress.","您會收到一個含有訂單細節與追蹤連結的確認email。"
"Your current balance is:","您現在的帳戶餘額是:"
"Your order # is: %s. ","您的訂單編號是：%s。"
"Your order cannot be completed at this time as there is no payment methods available for it.","您的訂單現在還無法完成，因為目前沒有可用的付款方法。"
"Your order failed. Touch ""Pay with PayPal"" to try again.","您的訂單失敗，按""用PayPal支付""再試一次。"
"Your review has been accepted for moderation.","您的評論已經被接受，未來會改進。"
"Your tweet has been sent. Thanks for sharing this product on Twitter","您的訊息已經被傳送。謝謝您在Twitter上分享這個產品訊息。"
"Zip/Postal Code","郵政編碼"
"\'%s\' exceeds the allowed file size: %d (bytes)","\'%s\' 超過允許的檔案大小: %d (bytes)"
"\'%s\' height exceeds allowed value of %d px","\'%s\' 高度超過允許的大小 %d px"
"\'%s\' is not a valid file extension. Allowed extensions: %s","\'%s\' 不是有效的副檔名，允許的副檔名類型為: %s"
"\'%s\' width exceeds allowed value of %d px","\'%s\' 寬度超過允許的大小 %d px"
"and","和"
"as Guest","以訪客身份"
"each","每個"
"field is required","需要此欄位"
"iPad","iPad"
"iPhone","iPhone"
"image_id is required","需要image_id"
"not set","沒有設定"
"required","需要"
"save","儲存"
"ver. %s","版本 %s"
